,Price,Rooms,Surface,Bathrooms,Floor,Zona
16,1700,3,90,1,2,cadore
17,1750,4,100,2,T,cadore
18,1300,1,57,1,R,cadore
19,1400,2,65,1,3,cadore
20,1300,1,57,1,R,cadore
21,800,1,25,1,2,cadore
22,900,2,50,1,1,cadore
23,1150,2,45,1,R,cadore
24,1500,2,50,1,4,cadore
0,750,1,35,1,2,montenero
1,2000,4,130,2,6,montenero
2,2050,4,130,3,6,montenero
3,1100,2,70,1,1,montenero
4,1917,3,71,2,5,montenero
5,1280,2,60,1,3,montenero
6,1917,3,100,2,5,montenero
7,2800,3,125,1,5,montenero
8,2300,4,113,1,5,montenero
9,1200,2,70,1,1,montenero
10,1700,2,60,1,5,montenero
11,2590,5,140,2,5,montenero
12,1500,3,72,1,2,montenero
13,1635,3,100,1,2,montenero
14,1300,2,60,1,2,montenero
15,1475,2,74,,2,montenero
16,1350,2,89,,2,montenero
17,1450,2,62,1,3,montenero
18,1480,2,74,1,2,montenero
19,1350,2,90,1,1,montenero
20,1480,2,75,1,2,montenero
21,990,3,60,1,T,montenero
22,1700,2,89,1,,montenero
23,1300,2,70,1,3,montenero
24,1480,3,74,1,2,montenero
25,1400,2,70,1,1,montenero
26,2750,3,120,2,5,montenero
27,2167,3,130,2,6,montenero
28,1200,2,55,1,1,montenero
29,1480,2,74,1,2,montenero
30,1700,3,89,1,,montenero
31,1550,3,74,1,,montenero
32,1550,3,82,1,2,montenero
33,600,1,30,1,3,montenero
34,700,1,34,1,3,montenero
35,1420,3,130,2,7,montenero
36,1300,2,60,1,3,montenero
37,1200,2,60,1,1,montenero
38,750,2,52,1,4,montenero
39,2000,1,35,1,T,montenero
40,1350,2,60,1,2,montenero
41,2461,2,50,1,R,montenero
42,720,1,24,1,2,montenero
43,2750,3,150,2,5,montenero
44,950,1,30,1,2,montenero
45,1481,2,74,1,2,montenero
46,1600,3,100,1,2,montenero
47,2500,3,60,1,6,montenero
48,2050,3,130,2,A,montenero
49,800,1,25,1,2,montenero
0,1250,2,45,1,3,porta-venezia
1,1700,3,85,1,A,porta-venezia
2,1400,2,55,1,1,porta-venezia
3,2000,3,80,2,2,porta-venezia
4,1700,2,120,2,T,porta-venezia
5,2100,4,150,2,2,porta-venezia
6,850,1,26,,4,porta-venezia
7,1400,2,60,1,2,porta-venezia
8,2000,4,130,2,2,porta-venezia
9,1200,1,50,1,,porta-venezia
10,1400,2,70,1,3,porta-venezia
11,1600,2,50,1,A,porta-venezia
12,870,1,15,1,3,porta-venezia
13,1500,,50,1,A,porta-venezia
14,2600,4,140,2,1,porta-venezia
15,1650,2,60,1,A,porta-venezia
16,980,2,45,1,T,porta-venezia
17,1700,2,65,1,4,porta-venezia
18,1600,2,50,1,5,porta-venezia
19,2166,4,150,2,1,porta-venezia
20,1450,2,65,1,1,porta-venezia
21,1400,1,45,1,4,porta-venezia
22,850,1,35,1,,porta-venezia
23,1350,2,75,1,3,porta-venezia
24,1100,2,73,1,1,porta-venezia
25,1430,2,60,1,3,porta-venezia
26,1370,2,70,1,,porta-venezia
27,700,1,25,1,2,porta-venezia
28,1350,1,65,1,1,porta-venezia
29,2667,4,132,2,7,porta-venezia
30,2200,1,78,1,4,porta-venezia
31,1330,2,45,1,,porta-venezia
32,1750,3,70,1,5,porta-venezia
33,870,1,22,1,3,porta-venezia
34,1200,2,70,1,1,porta-venezia
35,2000,1,50,1,S,porta-venezia
36,1200,3,60,1,,porta-venezia
37,600,1,25,1,2,porta-venezia
38,1600,2,50,1,4,porta-venezia
39,2300,3,120,2,A,porta-venezia
40,800,1,25,1,1,porta-venezia
41,2500,3,100,2,4,porta-venezia
42,2500,3,131,2,T,porta-venezia
43,2750,3,174,2,T,porta-venezia
44,900,2,40,1,T,porta-venezia
45,3000,2,65,1,5,porta-venezia
46,15000,5+,600,3+,4,porta-venezia
47,2300,3,110,2,3,porta-venezia
48,2300,3,100,2,1,porta-venezia
49,1700,2,45,1,4,porta-venezia
0,1850,3,90,2,2,indipendenza
1,1700,2,120,2,T,indipendenza
2,1400,2,85,1,1,indipendenza
3,1833,3,90,2,2,indipendenza
4,900,2,55,1,3,indipendenza
5,1300,3,60,1,2,indipendenza
6,1834,3,90,2,2,indipendenza
7,2000,3,75,1,4,indipendenza
8,1830,3,90,,,indipendenza
9,500,,60,,,indipendenza
10,1800,3,100,2,,indipendenza
11,2300,4,130,3,2,indipendenza
12,1200,2,60,1,5,indipendenza
13,1800,3,85,1,1,indipendenza
14,3000,3,118,3,1,indipendenza
15,900,2,45,1,4,indipendenza
16,960,1,40,1,,indipendenza
17,1800,3,75,1,1,indipendenza
18,1150,2,45,1,1,indipendenza
19,1830,3,90,2,2,indipendenza
20,1050,2,65,1,T,indipendenza
21,900,1,50,1,4,indipendenza
22,2000,3,120,2,3,indipendenza
23,1500,3,95,1,,indipendenza
24,3000,3,118,3,1,indipendenza
25,1600,2,50,1,3,indipendenza
26,1835,3,90,2,2,indipendenza
27,1833,3,90,2,2,indipendenza
28,1550,1,52,1,1,indipendenza
29,2200,3,105,2,4,indipendenza
30,1600,3,107,1,1,indipendenza
31,2200,3,90,2,1,indipendenza
32,4800,3,137,2,A,indipendenza
33,1833,3,90,2,2,indipendenza
34,1833,3,90,2,2,indipendenza
35,870,2,50,1,1,indipendenza
36,1500,2,70,1,1,indipendenza
37,700,2,33,1,2,indipendenza
38,1840,3,90,2,2,indipendenza
39,1834,3,90,2,2,indipendenza
40,1833,3,90,2,2,indipendenza
41,2250,3,95,2,3,indipendenza
42,1750,4,100,2,T,indipendenza
43,1833,3,90,2,2,indipendenza
44,2100,3,90,2,2,indipendenza
45,3000,5,197,2,4,indipendenza
46,2100,3,90,2,3,indipendenza
47,1800,3,90,2,2,indipendenza
48,1300,2,60,1,3,indipendenza
49,1200,2,60,1,3,indipendenza
0,1600,2,60,1,R,centrale
1,1300,2,55,1,2,centrale
2,1600,2,60,1,R,centrale
3,1200,2,50,1,4,centrale
4,1500,3,100,1,3,centrale
5,799,1,35,1,,centrale
6,1200,2,50,1,4,centrale
7,1200,2,82,1,3,centrale
8,1400,3,90,2,3,centrale
9,1200,2,50,1,4,centrale
10,1300,2,80,2,,centrale
11,1000,1,40,1,3,centrale
12,1200,2,50,1,4,centrale
13,1350,2,55,1,10,centrale
14,1100,2,45,1,R,centrale
15,1100,2,45,1,R,centrale
16,1450,3,90,,2,centrale
17,1400,1,55,,,centrale
18,1917,3,100,2,4,centrale
19,1500,2,70,1,2,centrale
20,1250,1,30,1,1,centrale
21,2350,4,138,2,4,centrale
22,1400,2,70,1,4,centrale
23,1200,2,50,1,2,centrale
24,2500,3,130,2,A,centrale
25,1200,2,65,1,3,centrale
26,2100,2,65,1,2,centrale
27,1500,2,65,1,2,centrale
28,1500,3,65,1,2,centrale
29,1200,2,55,1,R,centrale
30,2900,5,190,1,4,centrale
31,1600,3,80,2,2,centrale
32,1600,3,80,2,3,centrale
33,1833,3,135,2,5,centrale
34,1500,2,70,1,2,centrale
35,900,1,30,1,,centrale
36,1000,2,33,1,1,centrale
37,2900,5,195,2,5,centrale
38,800,1,30,1,3,centrale
39,1100,2,62,1,2,centrale
40,640,1,22,1,R,centrale
41,640,1,22,1,R,centrale
42,1500,2,60,1,T,centrale
43,1000,2,40,1,1,centrale
44,2800,2,110,1,,centrale
45,1000,1,30,,3,centrale
46,2300,4,160,2,A,centrale
47,1500,2,100,2,T,centrale
48,1400,1,60,,,centrale
49,800,2,50,1,R,centrale
50,3000,5+,187,2,2,centrale
51,3200,5,163,1,A,centrale
52,1300,2,45,1,1,centrale
53,1200,,40,,4,centrale
54,1350,2,55,1,10,centrale
55,2900,5+,190,2,3,centrale
56,1500,2,85,1,T,centrale
57,1900,3,70,1,R,centrale
58,800,1,35,1,2,centrale
59,1000,2,50,1,T,centrale
60,800,1,30,1,1,centrale
61,1600,2,67,1,R,centrale
62,750,1,20,1,6,centrale
63,1100,2,50,1,6,centrale
64,950,2,60,1,2,centrale
65,950,2,60,1,5,centrale
66,2100,3,92,1,T,centrale
67,1800,2,70,,3,centrale
68,950,1,40,1,A,centrale
69,1500,3,70,1,4,centrale
70,1200,2,50,1,4,centrale
71,800,1,20,1,7,centrale
72,900,2,50,1,1,centrale
73,950,2,50,1,6,centrale
74,2350,3,100,1,R,centrale
0,4000,5,250,3,4,repubblica
1,3000,3,184,2,5,repubblica
2,1400,2,60,1,2,repubblica
3,3830,4,210,2,A,repubblica
4,3750,4,185,3,5,repubblica
5,5000,5,250,3+,2,repubblica
6,3750,4,185,3,5,repubblica
7,3750,4,185,3,,repubblica
8,1500,2,55,1,4,repubblica
9,1400,2,70,1,,repubblica
10,1700,2,65,1,4,repubblica
11,1600,2,50,1,1,repubblica
12,3000,4,160,3,10,repubblica
13,1670,4,120,2,6,repubblica
14,1500,2,78,1,A,repubblica
15,2500,3,130,2,A,repubblica
16,5000,5+,282,3+,2,repubblica
17,3830,5,210,2,A,repubblica
18,4000,3,165,2,1,repubblica
19,1100,2,73,1,1,repubblica
20,1600,2,60,1,1,repubblica
21,1750,3,70,1,5,repubblica
22,1500,2,100,2,T,repubblica
23,3200,5,163,1,A,repubblica
24,3200,5+,163,3,A,repubblica
0,1377,2,60,1,3,cenisio
1,800,2,83,1,,cenisio
2,1030,1,43,1,2,cenisio
3,1100,2,43,1,4,cenisio
4,1485,2,65,1,3,cenisio
5,1300,2,70,1,4,cenisio
6,4000,4,225,3,11+,cenisio
7,1375,2,58,2,3,cenisio
8,1200,2,65,1,3,cenisio
9,1920,4,130,2,,cenisio
10,1250,3,100,2,2,cenisio
11,2500,4,142,2,3,cenisio
12,3800,5,233,3,A,cenisio
13,1200,2,45,1,2,cenisio
14,1250,2,70,1,1,cenisio
15,1375,2,60,1,3,cenisio
16,1100,2,50,1,A,cenisio
17,1350,3,115,1,1,cenisio
18,1916,4,135,2,3,cenisio
19,1900,4,130,2,3,cenisio
20,1900,4,130,2,3,cenisio
21,1208,2,50,1,1,cenisio
22,1200,2,60,1,,cenisio
23,1375,2,60,1,3,cenisio
24,1400,2,90,1,1,cenisio
0,2300,3,125,2,A,isola
1,1400,2,80,2,1,isola
2,1350,1,35,1,2,isola
3,1100,1,35,1,5,isola
4,1400,2,50,1,S,isola
5,1500,3,110,1,T,isola
6,1400,3,90,2,3,isola
7,2500,2,70,1,R,isola
8,950,2,55,1,T,isola
9,2500,3,70,1,R,isola
10,3500,2,90,1,2,isola
11,1200,2,50,1,1,isola
12,1250,2,50,,4,isola
13,1400,2,75,1,2,isola
14,1100,2,35,1,4,isola
15,900,1,40,1,1,isola
16,2100,3,95,2,3,isola
17,1500,2,65,1,,isola
18,1100,2,57,1,2,isola
19,3400,4,120,2,10,isola
20,1600,3,80,2,2,isola
21,1600,3,80,2,3,isola
22,550,1,15,1,5,isola
23,920,2,60,1,R,isola
24,920,2,58,1,1,isola
25,640,1,22,1,R,isola
26,640,1,22,1,R,isola
27,1150,2,45,1,A,isola
28,1350,2,55,1,3,isola
29,1300,2,50,1,3,isola
30,1290,2,40,1,1,isola
31,1500,2,55,1,,isola
32,1300,3,85,1,1,isola
33,1300,2,70,1,3,isola
34,1300,3,85,1,1,isola
35,3500,2,78,1,10,isola
36,1300,2,45,1,3,isola
37,1250,2,63,1,3,isola
38,890,1,30,1,R,isola
39,1100,2,50,1,1,isola
40,1500,2,50,1,T,isola
41,1200,2,48,1,1,isola
42,18000,3,78,1,1,isola
43,3500,2,78,1,9,isola
44,1200,2,65,1,1,isola
45,1300,2,70,1,2,isola
46,950,1,30,1,1,isola
47,950,1,30,1,2,isola
48,950,1,30,1,2,isola
49,1500,3,80,1,1,isola
0,850,2,45,1,1,viale-certosa
1,1200,2,50,1,T,viale-certosa
2,1200,2,75,1,2,viale-certosa
3,900,2,50,1,1,viale-certosa
4,1000,2,60,1,1,viale-certosa
5,1100,3,100,1,2,viale-certosa
6,1500,3,110,,3,viale-certosa
7,1316,3,85,2,2,viale-certosa
8,1000,2,60,1,5,viale-certosa
9,1220,3,70,1,1,viale-certosa
10,650,1,30,1,1,viale-certosa
11,1220,2,70,1,1,viale-certosa
12,1000,2,60,1,2,viale-certosa
13,880,2,55,1,3,viale-certosa
14,900,2,60,1,3,viale-certosa
15,1200,2,70,1,1,viale-certosa
16,2200,5,120,2,,viale-certosa
17,1200,2,60,1,6,viale-certosa
18,900,2,60,1,2,viale-certosa
19,850,2,55,1,5,viale-certosa
20,1400,3,90,2,4,viale-certosa
21,800,1,48,1,R,viale-certosa
22,720,1,40,1,2,viale-certosa
23,1200,3,95,1,2,viale-certosa
24,1100,2,50,1,A,viale-certosa
25,850,2,45,1,1,viale-certosa
26,1200,2,50,1,T,viale-certosa
27,1200,2,75,1,2,viale-certosa
28,900,2,50,1,1,viale-certosa
29,1000,2,60,1,1,viale-certosa
30,1100,3,100,1,2,viale-certosa
31,1500,3,110,,3,viale-certosa
32,1316,3,85,2,2,viale-certosa
33,1000,2,60,1,5,viale-certosa
34,1220,3,70,1,1,viale-certosa
35,650,1,30,1,1,viale-certosa
36,1220,2,70,1,1,viale-certosa
37,1000,2,60,1,2,viale-certosa
38,880,2,55,1,3,viale-certosa
39,900,2,60,1,3,viale-certosa
40,1200,2,70,1,1,viale-certosa
41,2200,5,120,2,,viale-certosa
42,1200,2,60,1,6,viale-certosa
43,900,2,60,1,2,viale-certosa
44,850,2,55,1,5,viale-certosa
45,1400,3,90,2,4,viale-certosa
46,800,1,48,1,R,viale-certosa
47,720,1,40,1,2,viale-certosa
48,1200,3,95,1,2,viale-certosa
49,1100,2,50,1,A,viale-certosa
0,1300,2,50,1,R,bande-nere
1,1500,4,120,2,8,bande-nere
2,900,2,50,1,3,bande-nere
3,800,1,45,1,5,bande-nere
4,1040,2,65,1,3,bande-nere
5,880,2,55,1,5,bande-nere
6,1815,5,140,2,2,bande-nere
7,880,2,70,1,2,bande-nere
8,850,2,50,1,3,bande-nere
9,2000,5,150,2,A,bande-nere
10,1670,5,140,2,A,bande-nere
11,1670,5,128,2,8,bande-nere
12,720,1,40,1,R,bande-nere
13,880,2,70,1,2,bande-nere
14,880,2,70,1,2,bande-nere
15,1900,3,110,2,2,bande-nere
16,2000,5,150,2,A,bande-nere
17,1800,4,142,2,1,bande-nere
18,1400,2,65,1,7,bande-nere
19,1000,2,55,1,R,bande-nere
20,900,3,70,1,2,bande-nere
21,1800,4,120,2,4,bande-nere
22,1300,2,65,1,7,bande-nere
23,2950,5+,300,3,4,bande-nere
24,900,2,50,1,1,bande-nere
0,,2,65,1,R,inganni
1,720,1,45,1,6,inganni
2,950,3,76,1,4,inganni
3,720,1,42,1,7,inganni
4,720,1,45,1,3,inganni
5,720,1,45,1,4,inganni
6,720,1,45,1,,inganni
7,1200,3,80,1,3,inganni
8,1200,4,135,2,,inganni
9,1100,3,71,1,4,inganni
10,1200,3,72,1,4,inganni
11,950,3,76,1,4,inganni
12,1100,3,76,1,4,inganni
13,1100,3,76,1,4,inganni
14,720,2,46,1,2,inganni
15,720,1,45,1,7,inganni
16,1070,3,90,1,5,inganni
17,750,2,45,1,2,inganni
18,1200,2,100,2,3,inganni
0,700,1,45,1,R,famagosta
1,700,1,45,1,2,famagosta
2,750,1,40,1,2,famagosta
3,1400,2,70,1,R,famagosta
4,900,2,55,1,1,famagosta
5,900,2,55,1,1,famagosta
6,850,2,50,1,4,famagosta
7,1000,2,70,1,4,famagosta
8,1300,3,65,1,1,famagosta
9,900,2,55,1,1,famagosta
10,800,2,55,1,1,famagosta
11,800,2,55,1,1,famagosta
12,800,2,55,1,1,famagosta
13,850,1,40,1,1,famagosta
14,800,1,40,1,2,famagosta
15,800,2,55,1,1,famagosta
16,700,1,48,1,2,famagosta
17,700,,35,,1,famagosta
18,750,2,45,1,2,famagosta
19,800,1,30,1,T,famagosta
20,800,,28,1,T,famagosta
21,1800,3,100,1,T,famagosta
22,1680,2,40,1,3,famagosta
23,1700,3,90,1,A,famagosta
24,700,1,35,1,4,famagosta
0,1000,2,45,1,2,barona
1,1650,2,87,1,1,barona
2,610,2,60,1,3,barona
3,1650,4,155,2,A,barona
4,2000,2,75,1,A,barona
5,1200,2,65,1,2,barona
6,1050,2,70,1,1,barona
7,1000,2,55,1,3,barona
8,1700,2,110,1,2,barona
9,920,3,72,1,3,barona
10,1200,2,45,1,T,barona
11,850,2,60,1,6,barona
12,1350,2,85,1,1,barona
13,1500,3,100,1,3,barona
14,1500,3,100,1,3,barona
15,3500,3,150,2,1,barona
16,1500,4,100,1,3,barona
17,900,2,50,1,R,barona
18,580,1,25,1,R,barona
19,1200,2,54,1,,barona
20,1050,2,45,1,T,barona
21,1500,2,60,1,T,barona
22,750,1,30,1,5,barona
23,850,2,70,1,,barona
24,1200,3,90,1,,barona
0,1600,4,155,2,4,chiesa-rossa
1,1440,3,90,2,1,chiesa-rossa
2,1440,3,90,2,2,chiesa-rossa
3,1440,3,90,2,2,chiesa-rossa
4,850,2,50,1,2,chiesa-rossa
5,1620,3,90,2,2,chiesa-rossa
6,750,2,60,1,R,chiesa-rossa
7,1000,3,90,1,2,chiesa-rossa
8,1200,3,76,1,7,chiesa-rossa
9,950,2,65,1,,chiesa-rossa
10,950,2,65,1,2,chiesa-rossa
11,1400,3,90,2,2,chiesa-rossa
12,1000,2,60,1,,chiesa-rossa
13,1300,3,90,2,1,chiesa-rossa
14,1300,3,90,2,,chiesa-rossa
15,550,1,20,1,2,chiesa-rossa
16,1400,3,75,1,2,chiesa-rossa
17,680,1,40,1,4,chiesa-rossa
0,1250,2,65,1,5,porta-vittoria
1,800,3,60,1,1,porta-vittoria
2,2800,4,150,3,5,porta-vittoria
3,1440,2,70,1,5,porta-vittoria
4,1250,2,85,1,6,porta-vittoria
5,750,1,30,1,R,porta-vittoria
6,880,2,60,1,1,porta-vittoria
7,1000,2,55,1,2,porta-vittoria
8,1100,2,57,1,2,porta-vittoria
9,1450,3,105,1,1,porta-vittoria
10,1800,4,100,2,1,porta-vittoria
11,800,2,55,1,R,porta-vittoria
12,500,1,25,1,R,porta-vittoria
13,1250,2,63,1,5,porta-vittoria
14,2000,4,125,2,1,porta-vittoria
15,2150,3,100,1,1,porta-vittoria
16,1250,2,65,1,5,porta-vittoria
17,1000,2,55,1,1,porta-vittoria
18,1250,2,63,1,5,porta-vittoria
19,1400,3,70,1,,porta-vittoria
20,1250,2,69,1,5,porta-vittoria
21,1200,3,90,1,2,porta-vittoria
22,900,1,60,1,2,porta-vittoria
23,1300,2,75,1,1,porta-vittoria
24,600,1,42,1,4,porta-vittoria
0,1200,3,80,1,3,lodi
1,600,2,50,1,4,lodi
2,800,2,50,1,3,lodi
3,2000,3,150,2,T,lodi
4,900,1,46,1,2,lodi
5,1200,1,95,1,1,lodi
6,1200,,95,1,1,lodi
7,1200,1,55,1,4,lodi
8,1200,2,75,1,2,lodi
9,1100,1,46,1,7,lodi
10,1000,2,80,1,2,lodi
11,700,1,40,1,8,lodi
12,2000,4,165,3,5,lodi
13,800,2,50,1,3,lodi
14,800,2,50,1,3,lodi
15,800,2,50,1,R,lodi
16,800,2,50,1,3,lodi
17,1250,2,70,1,R,lodi
18,1000,2,55,1,2,lodi
19,1000,2,55,1,1,lodi
20,1200,3,80,1,7,lodi
21,650,1,25,1,4,lodi
22,700,1,35,1,4,lodi
23,1400,3,80,1,8,lodi
24,1400,2,80,1,8,lodi
25,1200,3,80,1,3,lodi
26,600,2,50,1,4,lodi
27,800,2,50,1,3,lodi
28,2000,3,150,2,T,lodi
29,900,1,46,1,2,lodi
30,1200,1,95,1,1,lodi
31,1200,,95,1,1,lodi
32,1200,1,55,1,4,lodi
33,1200,2,75,1,2,lodi
34,1100,1,46,1,7,lodi
35,1000,2,80,1,2,lodi
36,700,1,40,1,8,lodi
37,2000,4,165,3,5,lodi
38,800,2,50,1,3,lodi
39,800,2,50,1,3,lodi
40,800,2,50,1,R,lodi
41,800,2,50,1,3,lodi
42,1250,2,70,1,R,lodi
43,1000,2,55,1,2,lodi
44,1000,2,55,1,1,lodi
45,1200,3,80,1,7,lodi
46,650,1,25,1,4,lodi
47,700,1,35,1,4,lodi
48,1400,3,80,1,8,lodi
49,1400,2,80,1,8,lodi
0,750,1,40,1,2,cimiano
1,490,1,14,1,,cimiano
2,1200,4,100,1,R,cimiano
3,900,2,50,1,3,cimiano
4,680,1,30,1,R,cimiano
5,500,1,35,1,R,cimiano
6,490,1,14,1,,cimiano
7,900,2,45,1,3,cimiano
8,490,1,14,1,3,cimiano
9,720,2,65,1,2,cimiano
10,730,2,50,1,4,cimiano
11,530,1,15,1,4,cimiano
12,680,1,30,1,1,cimiano
13,800,2,40,1,3,cimiano
14,2500,5,230,2,,cimiano
15,850,2,60,1,2,cimiano
16,600,2,55,1,1,cimiano
17,490,1,15,1,3,cimiano
18,490,1,15,1,3,cimiano
19,490,1,15,1,3,cimiano
20,970,3,90,,1,cimiano
21,750,2,60,1,4,cimiano
22,700,2,35,1,7,cimiano
23,500,1,20,1,7,cimiano
24,,3,70,1,4,cimiano
0,900,2,65,1,1,crescenzago
1,1300,3,95,2,6,crescenzago
2,800,2,50,1,3,crescenzago
3,1300,3,90,2,6,crescenzago
4,2150,4,120,1,1,crescenzago
5,800,2,45,1,1,crescenzago
6,650,1,35,1,R,crescenzago
7,850,2,49,1,A,crescenzago
8,850,2,65,1,1,crescenzago
9,750,2,45,1,2,crescenzago
10,800,2,50,1,5,crescenzago
11,900,2,55,1,4,crescenzago
0,1100,2,55,1,T,bicocca
1,800,1,43,1,1,bicocca
2,650,1,35,1,R,bicocca
3,650,1,38,1,3,bicocca
4,650,1,38,1,3,bicocca
5,1500,3,92,2,2,bicocca
6,1400,3,130,2,,bicocca
7,700,2,52,1,7,bicocca
8,1200,3,90,2,2,bicocca
9,600,1,43,1,1,bicocca
10,700,2,50,1,2,bicocca
11,2100,3,89,2,2,bicocca
12,2000,4,148,2,7,bicocca
13,950,2,74,1,9,bicocca
14,1200,2,52,1,1,bicocca
15,1800,2,50,1,3,bicocca
16,1000,2,60,,2,bicocca
17,1100,2,60,1,5,bicocca
0,700,2,55,1,3,niguarda
1,850,2,60,1,2,niguarda
2,950,2,45,1,A,niguarda
3,900,1,50,1,4,niguarda
4,608,2,75,1,1,niguarda
5,660,1,45,1,2,niguarda
6,1000,2,55,1,2,niguarda
7,950,2,50,1,A,niguarda
8,650,1,35,1,7,niguarda
9,700,1,35,1,1,niguarda
10,1600,3,100,1,1,niguarda
11,900,1,30,1,4,niguarda
12,1250,2,50,1,1,niguarda
0,2000,3,110,2,A,solari
1,1140,2,48,1,A,solari
2,2500,3,150,3,,solari
3,1200,2,95,2,1,solari
4,1500,2,70,,,solari
5,2500,5,170,3,6,solari
6,900,1,45,1,4,solari
7,1200,1,60,1,4,solari
8,2300,4,160,2,3,solari
9,1230,3,70,1,4,solari
10,1300,3,60,1,R,solari
11,1100,2,50,1,1,solari
12,1100,2,50,1,1,solari
13,1100,2,55,1,1,solari
14,1350,2,68,1,1,solari
15,1100,2,50,1,1,solari
16,1100,2,50,1,1,solari
17,950,2,65,1,R,solari
18,1710,3,120,2,4,solari
19,2000,3,110,2,1,solari
20,1200,2,50,1,2,solari
21,2200,3,110,2,5,solari
22,1500,2,65,1,5,solari
23,900,2,40,1,2,solari
24,1150,3,90,1,3,solari
25,1600,2,102,1,,solari
26,1050,2,50,1,1,solari
27,1050,2,45,1,2,solari
28,1050,2,45,1,2,solari
29,1900,3,115,2,,solari
30,1450,2,75,2,2,solari
31,1000,2,56,1,5,solari
32,1300,2,65,1,4,solari
33,1290,2,70,,,solari
34,,2,70,1,3,solari
35,1100,2,50,1,3,solari
36,650,1,30,1,2,solari
37,1500,3,110,1,7,solari
38,720,1,30,1,2,solari
39,1100,2,45,1,A,solari
40,720,1,30,1,1,solari
41,2000,3,90,2,3,solari
42,720,1,30,1,2,solari
43,1450,2,70,1,1,solari
44,1000,2,55,1,R,solari
45,1016,2,76,1,A,solari
46,750,2,55,1,4,solari
47,800,1,25,1,,solari
48,180,,6,,T,solari
49,2300,4,160,2,1,solari
0,950,2,55,1,2,washington
1,1200,2,48,1,,washington
2,1800,3,100,1,1,washington
3,2166,4,140,2,1,washington
4,1100,2,63,1,2,washington
5,1800,4,100,1,1,washington
6,800,1,60,1,2,washington
7,1900,3,90,1,,washington
8,1650,3,110,1,3,washington
9,2500,5,165,2,,washington
10,1600,3,130,2,,washington
11,1916,3,90,1,1,washington
12,1100,2,50,1,1,washington
13,1200,2,60,1,,washington
14,1400,3,110,1,1,washington
15,1600,3,130,2,,washington
16,1900,3,90,1,1,washington
17,1500,3,85,1,4,washington
18,1150,1,33,1,T,washington
19,1917,3,90,1,1,washington
20,1916,3,94,2,1,washington
21,1300,2,50,1,,washington
22,1900,3,90,1,1,washington
23,2600,4,140,2,A,washington
24,1916,3,90,1,1,washington
25,1750,3,70,1,2,washington
26,1600,3,125,2,,washington
27,1916,3,90,1,1,washington
28,1916,3,90,1,1,washington
29,2167,3,90,1,1,washington
30,1900,3,90,1,1,washington
31,1916,3,90,1,1,washington
32,1950,,90,,,washington
33,1200,2,50,1,1,washington
34,2000,4,140,3,,washington
35,1200,2,50,1,1,washington
36,850,1,50,1,3,washington
37,900,2,55,1,2,washington
38,800,1,25,1,,washington
39,2000,3,70,1,2,washington
40,1280,1,42,1,2,washington
41,1200,2,65,1,A,washington
42,1750,3,70,1,2,washington
43,1750,3,70,1,5,washington
44,1350,2,50,1,,washington
45,1400,2,85,1,3,washington
46,880,1,45,1,3,washington
47,1650,4,108,1,6,washington
48,2200,4,160,2,3,washington
49,2100,3,70,1,R,washington
0,620,1,30,1,R,affori
1,540,1,25,1,3,affori
2,620,1,30,1,3,affori
3,650,1,30,1,3,affori
4,620,1,30,1,3,affori
5,1500,3,145,2,A,affori
6,620,1,30,1,3,affori
7,620,1,30,1,3,affori
8,620,1,30,1,3,affori
9,650,1,30,1,,affori
10,620,1,30,1,6,affori
11,900,2,47,1,2,affori
12,1500,3,145,2,9,affori
13,1000,2,50,1,3,affori
14,1500,3,145,2,9,affori
15,900,3,90,2,1,affori
16,900,2,55,1,4,affori
17,1000,2,60,1,1,affori
18,600,1,20,1,,affori
19,1450,1,40,1,R,affori
20,2000,3,130,2,6,affori
21,1200,2,71,1,2,affori
22,620,1,30,1,3,affori
23,3000,2,53,1,3,affori
0,1300,3,80,1,11+,bovisa
1,1550,4,124,2,,bovisa
2,1000,2,82,1,2,bovisa
3,1000,2,60,1,1,bovisa
4,900,2,62,1,4,bovisa
5,1175,3,75,1,1,bovisa
6,650,1,30,1,T,bovisa
7,650,1,30,1,T,bovisa
8,700,2,50,1,2,bovisa
9,900,3,100,1,2,bovisa
10,850,2,55,1,5,bovisa
11,600,1,30,1,5,bovisa
12,900,2,50,1,1,bovisa
13,750,1,34,1,2,bovisa
14,650,2,38,1,2,bovisa
15,900,2,41,1,2,bovisa
16,750,1,38,1,2,bovisa
17,550,1,30,1,2,bovisa
18,1100,3,90,1,4,bovisa
19,850,2,50,1,2,bovisa
20,700,3,90,1,6,bovisa
21,750,1,35,1,T,bovisa
22,1500,4,150,2,1,bovisa
23,2250,4,157,2,4,bovisa
24,900,2,55,1,2,bovisa
0,1450,3,105,2,2,san-siro
1,1000,1,70,,2,san-siro
2,2350,4,192,2,3,san-siro
3,850,2,37,1,6,san-siro
4,2500,4,180,3,3,san-siro
5,1200,2,60,1,4,san-siro
6,1200,3,85,1,4,san-siro
7,900,2,50,1,4,san-siro
8,700,1,38,,3,san-siro
9,1600,2,60,1,3,san-siro
10,1100,2,70,1,,san-siro
11,1200,2,70,1,2,san-siro
12,2990,4,190,2,2,san-siro
13,1200,2,65,1,R,san-siro
14,9000,1,58,1,1,san-siro
15,2085,5,170,3,R,san-siro
