;contratto;zona;superficie;locali;piano;tipo proprietà;prezzo;spese condominio;spese aggiuntive;anno di costruzione;stato;riscaldamento;climatizzazione;certificazione energetica;posti auto;spese riscaldamento;climatizzatore;classe energetica;link annuncio
1498;Affitto;centro;310;5.0;3°;Intera proprietà;9000;0.0;0.0;2017.0;nuovo/incostruzione;centralizzato;0.0;0.0;0.0;0.0;centralizzato;0;https://www.immobiliare.it/annunci/75125360/
1499;Affitto;centro;339;5.0;4°;Intera proprietà;1950;260.0;0.0;1800.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/75090370/
1500;Affitto;centro;75;3.0;Piano;Intera proprietà;700;80.0;0.0;1900.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/75100822/
1501;Affitto;centro;55;2.0;4°;Intera proprietà;600;90.0;0.0;1600.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/75108990/
1502;Affitto;centro;110;3.0;3°;Intera proprietà;1400;0.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/75032718/
1503;Affitto;centro;120;4.0;Piano;Intera proprietà;1200;333.0;0.0;1890.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;B ;https://www.immobiliare.it/annunci/74858316/
1504;Affitto;centro;50;2.0;Ultimo;Intera proprietà;700;90.0;0.0;0.0;buono/abitabile;0;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/74825154/
1505;Affitto;centro;60;2.0;1°;Intera proprietà;1000;150.0;0.0;1930.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;centralizzato;A ;https://www.immobiliare.it/annunci/74787478/
1506;Affitto;centro;65;2.0;2°;Intera proprietà;1000;150.0;0.0;1900.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;centralizzato;A2;https://www.immobiliare.it/annunci/74788358/
1507;Affitto;centro;32;1.0;2°;Intera proprietà;350;60.0;0.0;1950.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/74785608/
1508;Affitto;centro;55;2.0;3°;Intera proprietà;1000;150.0;0.0;1900.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;centralizzato;A ;https://www.immobiliare.it/annunci/74793422/
1509;Affitto;centro;55 | commerciale 58;3.0;da;Intera proprietà;670;50.0;0.0;1800.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;C ;https://www.immobiliare.it/annunci/74758378/
1510;Affitto;centro;85;3.0;4°;Intera proprietà;800;0.0;0.0;0.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/74740014/
1511;Affitto;centro;50;2.0;1°;Intera proprietà;500;0.0;0.0;1800.0;buono/abitabile;0;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/74734132/
1512;Affitto;centro;120;2.0;2°;Intera proprietà;Prezzo su richiesta;0.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;centralizzato;0;https://www.immobiliare.it/annunci/74554434/
1513;Affitto;centro;80;3.0;3°;Classe immobile signorile;680;60.0;0.0;1700.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/74502348/
1514;Affitto;centro;200;5.0;Ultimo;Intera proprietà;1600;290.0;0.0;1920.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/74429076/
1515;Affitto;centro;240;5.0;4°;Intera proprietà;1600;100.0;0.0;1900.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;C ;https://www.immobiliare.it/annunci/74387132/
1516;Affitto;centro;61;2.0;2°;Intera proprietà;1350;1.0;0.0;1900.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/74361018/
1517;Affitto;centro;138;4.0;2°;Intera proprietà;1500;180.0;0.0;1700.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;C ;https://www.immobiliare.it/annunci/74225526/
1518;Affitto;centro;133;3.0;1°;Classe immobile signorile;1100;150.0;0.0;0.0;buono/abitabile;0;0.0;0.0;0.0;0.0;None;C ;https://www.immobiliare.it/annunci/74149274/
1519;Affitto;centro;60;2.0;2°;Intera proprietà;Prezzo su richiesta;0.0;0.0;1700.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;autonomo;0;https://www.immobiliare.it/annunci/74159302/
1520;Affitto;centro;270;5.0;2°;Intera proprietà;3500;260.0;0.0;1800.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;autonomo;0;https://www.immobiliare.it/annunci/74103136/
1521;Affitto;centro;160;4.0;Ultimo;Classe immobile signorile;1850;200.0;0.0;1990.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;autonomo;D ;https://www.immobiliare.it/annunci/74044730/
1522;Affitto;centro;187;5.0;3°;Intera proprietà;4800;500.0;0.0;2013.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;centralizzato;A ;https://www.immobiliare.it/annunci/73914792/
1523;Affitto;centro;40;1.0;1°;Intera proprietà;690;68.0;0.0;1800.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;autonomo;C ;https://www.immobiliare.it/annunci/73925624/
1524;Affitto;centro;90;5.0;Piano;Intera proprietà;850;85.0;0.0;1900.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/73905588/
1525;Affitto;centro;140;4.0;Ultimo;Intera proprietà;1400;100.0;0.0;1940.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;autonomo;0;https://www.immobiliare.it/annunci/73882348/
1526;Affitto;centro;187;5.0;0;Intera proprietà;4200;0.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;autonomo;B ;https://www.immobiliare.it/annunci/73848186/
1527;Affitto;centro;245;5.0;0;0;6500;0.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;B ;https://www.immobiliare.it/annunci/73848188/
1528;Affitto;centro;250;5.0;6°;Intera proprietà;2500;250.0;0.0;1970.0;buono/abitabile;0;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/73838790/
1529;Affitto;centro;196;4.0;1°;0;3000;300.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/73817550/
1530;Affitto;centro;113;2.0;5°;Intera proprietà;1500;133.0;0.0;1830.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;autonomo;0;https://www.immobiliare.it/annunci/73723694/
1531;Affitto;centro;65;3.0;4°;Intera proprietà;800;70.0;0.0;1900.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;C ;https://www.immobiliare.it/annunci/73716642/
1532;Affitto;centro;25;1.0;5°;0;310;20.0;0.0;0.0;0;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/73569646/
