,Price,Rooms,Surface,Bathrooms,Floor,Zona
55,590,3,68,1,5,barriera-di-milano
56,400,2,50,1,A,barriera-di-milano
57,380,2,50,1,1,barriera-di-milano
58,250,1,25,1,1,barriera-di-milano
59,470,2,65,1,3,barriera-di-milano
60,270,1,24,1,R,barriera-di-milano
61,330,2,50,1,,barriera-di-milano
62,470,2,70,1,3,barriera-di-milano
63,380,2,50,1,,barriera-di-milano
64,480,2,40,1,1,barriera-di-milano
65,320,2,50,1,,barriera-di-milano
66,350,2,40,1,,barriera-di-milano
67,500,,90,1,2,barriera-di-milano
68,600,2,70,1,5,barriera-di-milano
69,390,2,55,1,1,barriera-di-milano
70,325,2,50,1,1,barriera-di-milano
71,380,2,60,1,8,barriera-di-milano
72,400,2,50,1,6,barriera-di-milano
73,500,2,48,1,4,barriera-di-milano
74,325,2,50,1,1,barriera-di-milano
0,460,3,70,1,2,rebaudengo
1,500,2,50,1,3,rebaudengo
2,400,3,70,1,3,rebaudengo
3,450,2,60,1,1,rebaudengo
4,550,4,100,1,4,rebaudengo
5,270,1,25,1,R,rebaudengo
6,370,2,46,1,5,rebaudengo
7,570,3,65,1,5,rebaudengo
8,399,2,50,,3,rebaudengo
9,420,2,60,1,,rebaudengo
10,430,2,55,1,7,rebaudengo
11,470,3,80,1,,rebaudengo
12,470,2,80,,,rebaudengo
13,500,2,73,1,1,rebaudengo
14,325,2,45,1,3,rebaudengo
15,375,2,60,1,3,rebaudengo
16,330,2,68,1,,rebaudengo
17,425,3,80,1,1,rebaudengo
0,490,2,50,1,3,barriera-di-lanzo
1,500,2,55,1,R,barriera-di-lanzo
2,450,2,60,1,1,barriera-di-lanzo
3,500,3,60,1,1,barriera-di-lanzo
4,320,2,45,1,,barriera-di-lanzo
5,450,3,65,1,4,barriera-di-lanzo
6,550,4,90,1,5,barriera-di-lanzo
7,390,2,53,1,1,barriera-di-lanzo
8,,2,55,1,4,barriera-di-lanzo
9,380,2,64,1,3,barriera-di-lanzo
10,450,2,60,,3,barriera-di-lanzo
11,490,2,55,1,3,barriera-di-lanzo
12,350,2,55,1,1,barriera-di-lanzo
13,370,2,55,1,4,barriera-di-lanzo
14,430,3,65,1,4,barriera-di-lanzo
15,990,,32,1,1,barriera-di-lanzo
0,350,1,30,1,4,falchera
1,480,4,85,1,,falchera
2,560,2,65,1,1,falchera
3,774,3,80,1,3,falchera
4,656,3,80,2,9,falchera
5,400,2,50,1,6,falchera
6,610,3,89,1,9,falchera
7,577,3,80,1,6,falchera
0,490,3,88,1,A,barca
1,380,3,80,1,4,barca
2,800,5,150,2,3,barca
3,485,3,70,1,1,barca
4,520,2,50,1,1,barca
5,450,3,68,1,A,barca
6,650,4,110,2,T,barca
7,400,2,50,1,1,barca
8,350,2,36,1,T,barca
9,450,2,58,1,2,barca
10,550,3,60,1,2,barca
11,774,3,80,1,3,barca
12,656,3,80,2,9,barca
13,400,,30,,4,barca
14,610,3,89,1,9,barca
15,900,4,110,2,2,barca
16,577,3,80,1,6,barca
0,800,5,150,2,3,bertolla
1,400,2,50,1,1,bertolla
2,650,4,99,1,T,bertolla
0,450,2,55,1,3,borgo-vittoria
1,300,2,45,1,4,borgo-vittoria
2,300,1,30,1,R,borgo-vittoria
3,450,3,80,,4,borgo-vittoria
4,300,1,35,1,1,borgo-vittoria
5,290,1,30,1,1,borgo-vittoria
6,350,2,55,1,2,borgo-vittoria
7,290,1,30,1,1,borgo-vittoria
8,270,2,40,1,4,borgo-vittoria
9,480,3,70,1,3,borgo-vittoria
10,380,2,45,1,S,borgo-vittoria
11,400,1,45,1,6,borgo-vittoria
12,420,2,70,2,5,borgo-vittoria
13,550,3,75,1,1,borgo-vittoria
14,430,2,55,1,A,borgo-vittoria
15,500,3,80,1,6,borgo-vittoria
16,450,3,75,1,1,borgo-vittoria
17,550,3,55,1,4,borgo-vittoria
18,370,2,51,1,4,borgo-vittoria
19,350,2,60,1,4,borgo-vittoria
20,400,2,55,1,2,borgo-vittoria
21,428,3,80,1,1,borgo-vittoria
22,370,2,50,1,2,borgo-vittoria
23,370,1,35,1,3,borgo-vittoria
24,380,2,45,1,2,borgo-vittoria
25,380,2,45,1,2,borgo-vittoria
26,340,3,60,1,2,borgo-vittoria
27,395,2,60,1,5,borgo-vittoria
28,400,3,80,1,3,borgo-vittoria
29,450,2,50,1,3,borgo-vittoria
30,600,3,85,1,5,borgo-vittoria
31,450,2,50,1,3,borgo-vittoria
32,370,2,55,1,5,borgo-vittoria
33,400,2,50,1,3,borgo-vittoria
34,360,3,55,1,1,borgo-vittoria
35,470,3,67,1,,borgo-vittoria
36,330,2,60,,,borgo-vittoria
37,370,2,60,1,7,borgo-vittoria
38,450,4,75,1,,borgo-vittoria
39,520,4,110,1,1,borgo-vittoria
40,350,2,50,1,3,borgo-vittoria
41,240,2,40,1,1,borgo-vittoria
42,500,2,60,1,6,borgo-vittoria
43,350,2,60,1,2,borgo-vittoria
44,250,3,80,1,A,borgo-vittoria
45,900,4,95,1,T,borgo-vittoria
46,500,3,50,1,T,borgo-vittoria
47,470,1,50,1,5,borgo-vittoria
48,350,3,60,1,A,borgo-vittoria
49,500,2,70,1,,borgo-vittoria
0,350,2,40,1,3,parco-dora
1,330,1,38,1,3,parco-dora
2,330,2,40,1,3,parco-dora
3,480,3,80,1,,parco-dora
4,900,4,100,2,3,parco-dora
5,750,3,70,1,2,parco-dora
6,550,4,85,2,2,parco-dora
7,330,2,40,1,,parco-dora
8,900,4,140,2,5,parco-dora
9,540,2,70,1,3,parco-dora
10,540,2,70,1,3,parco-dora
11,400,2,45,,,parco-dora
12,310,2,40,1,3,parco-dora
13,780,4,140,2,5,parco-dora
14,700,3,75,1,2,parco-dora
15,780,5,130,2,5,parco-dora
16,330,3,70,1,,parco-dora
17,350,4,80,2,,parco-dora
18,950,4,100,2,9,parco-dora
19,650,2,50,1,T,parco-dora
20,600,4,80,1,3,parco-dora
21,400,2,60,1,,parco-dora
22,650,3,70,1,5,parco-dora
23,1000,3,85,1,1,parco-dora
24,1000,4,100,2,9,parco-dora
0,350,2,48,,1,le-vallette
1,350,2,45,1,3,le-vallette
2,650,4,80,1,T,le-vallette
3,450,4,100,1,1,le-vallette
4,410,3,70,1,,le-vallette
5,450,3,75,1,,le-vallette
6,550,2,70,1,4,le-vallette
7,390,2,65,1,4,le-vallette
8,690,3,120,1,T,le-vallette
9,650,3,75,1,T,le-vallette
10,430,3,65,1,4,le-vallette
11,400,2,65,1,8,le-vallette
12,750,2,65,1,1,le-vallette
13,7000,5+,230,3+,,le-vallette
14,680,3,120,1,T,le-vallette
15,600,3,70,1,11+,le-vallette
16,380,2,62,1,5,le-vallette
0,570,3,82,1,4,lucento
1,350,2,48,,1,lucento
2,620,3,80,1,3,lucento
3,650,4,80,1,T,lucento
4,300,1,30,1,1,lucento
5,420,2,50,1,A,lucento
6,250,3,120,1,1,lucento
7,320,1,30,,2,lucento
8,500,1,75,1,T,lucento
9,500,2,60,1,7,lucento
10,380,2,53,1,,lucento
11,530,2,45,1,R,lucento
12,290,1,38,1,2,lucento
13,360,2,50,1,R,lucento
14,395,3,70,1,4,lucento
15,300,2,45,1,R,lucento
16,330,2,55,1,5,lucento
17,337,2,50,1,4,lucento
18,300,1,30,1,1,lucento
19,550,5,100,1,1,lucento
20,670,3,75,1,A,lucento
21,380,2,55,1,5,lucento
22,395,2,42,1,2,lucento
23,390,2,55,1,2,lucento
24,500,2,60,1,3,lucento
0,340,2,55,1,4,madonna-di-campagna
1,350,2,60,1,2,madonna-di-campagna
2,390,2,55,1,3,madonna-di-campagna
3,400,3,70,1,R,madonna-di-campagna
4,320,2,50,1,5,madonna-di-campagna
5,395,2,35,1,2,madonna-di-campagna
6,400,2,51,1,R,madonna-di-campagna
7,380,2,45,1,1,madonna-di-campagna
8,300,2,40,1,3,madonna-di-campagna
9,350,1,25,1,,madonna-di-campagna
10,470,2,50,1,,madonna-di-campagna
11,350,2,45,1,R,madonna-di-campagna
12,428,3,80,1,1,madonna-di-campagna
13,,2,42,1,T,madonna-di-campagna
14,490,3,90,1,3,madonna-di-campagna
15,450,3,80,1,2,madonna-di-campagna
16,450,2,50,1,,madonna-di-campagna
17,454,3,81,1,7,madonna-di-campagna
18,450,2,85,1,A,madonna-di-campagna
19,450,2,45,1,1,madonna-di-campagna
20,483,3,75,1,3,madonna-di-campagna
21,390,2,40,1,2,madonna-di-campagna
22,300,2,55,1,4,madonna-di-campagna
23,700,4,104,1,8,madonna-di-campagna
24,490,2,45,1,R,madonna-di-campagna
25,470,2,55,1,,madonna-di-campagna
26,330,1,30,,1,madonna-di-campagna
27,400,3,78,1,4,madonna-di-campagna
28,400,2,60,1,R,madonna-di-campagna
29,390,2,65,1,4,madonna-di-campagna
30,400,2,50,1,2,madonna-di-campagna
31,320,1,40,1,R,madonna-di-campagna
32,400,3,58,1,A,madonna-di-campagna
33,350,2,47,1,,madonna-di-campagna
34,450,4,79,1,5,madonna-di-campagna
35,350,4,110,2,R,madonna-di-campagna
36,450,3,58,1,3,madonna-di-campagna
37,550,3,86,1,2,madonna-di-campagna
38,400,2,55,1,3,madonna-di-campagna
39,380,2,60,1,,madonna-di-campagna
40,500,4,90,1,,madonna-di-campagna
41,300,,25,,R,madonna-di-campagna
42,360,3,55,1,1,madonna-di-campagna
43,550,3,80,1,,madonna-di-campagna
44,280,1,30,1,,madonna-di-campagna
45,380,2,55,1,2,madonna-di-campagna
46,400,2,45,1,1,madonna-di-campagna
47,430,2,65,1,,madonna-di-campagna
48,350,2,45,1,2,madonna-di-campagna
49,650,3,70,1,5,madonna-di-campagna
0,355,2,55,1,R,pozzo-strada
1,370,1,30,1,R,pozzo-strada
2,300,1,40,1,R,pozzo-strada
3,450,2,65,1,10,pozzo-strada
4,540,3,75,1,6,pozzo-strada
5,310,2,37,1,R,pozzo-strada
6,370,2,45,1,1,pozzo-strada
7,500,3,82,1,3,pozzo-strada
8,390,1,35,1,2,pozzo-strada
9,480,3,85,1,3,pozzo-strada
10,510,3,82,1,,pozzo-strada
11,250,3,85,1,3,pozzo-strada
12,569,3,90,1,7,pozzo-strada
13,370,2,50,1,3,pozzo-strada
14,435,2,55,1,1,pozzo-strada
15,470,2,55,1,2,pozzo-strada
16,290,3,75,1,4,pozzo-strada
17,370,2,45,1,4,pozzo-strada
18,470,3,60,1,1,pozzo-strada
19,680,4,95,1,8,pozzo-strada
20,290,1,20,1,2,pozzo-strada
21,290,2,32,1,R,pozzo-strada
22,850,5+,140,2,2,pozzo-strada
23,450,2,65,1,2,pozzo-strada
24,400,2,55,1,2,pozzo-strada
25,280,1,30,1,T,pozzo-strada
26,465,3,82,1,1,pozzo-strada
27,1500,5+,140,3,R,pozzo-strada
28,470,3,35,1,2,pozzo-strada
29,600,3,75,1,,pozzo-strada
30,500,1,70,1,5,pozzo-strada
31,1600,5+,150,3,T,pozzo-strada
32,800,3,100,2,5,pozzo-strada
33,750,5,125,1,6,pozzo-strada
34,800,3,75,1,T,pozzo-strada
35,280,1,30,1,T,pozzo-strada
36,350,2,45,1,3,pozzo-strada
37,280,1,30,1,R,pozzo-strada
38,500,2,45,1,4,pozzo-strada
39,430,3,78,1,4,pozzo-strada
40,500,3,75,1,1,pozzo-strada
41,399,2,55,1,2,pozzo-strada
42,350,2,55,1,4,pozzo-strada
43,290,1,30,1,2,pozzo-strada
44,420,3,80,1,3,pozzo-strada
45,400,2,40,1,2,pozzo-strada
46,540,3,65,1,R,pozzo-strada
47,570,3,70,1,2,pozzo-strada
48,520,3,82,1,A,pozzo-strada
49,600,3,80,1,1,pozzo-strada
50,300,1,25,1,4,pozzo-strada
51,400,2,55,1,3,pozzo-strada
52,825,4,130,2,8,pozzo-strada
53,450,3,80,1,A,pozzo-strada
54,420,3,80,1,2,pozzo-strada
55,550,2,65,,3,pozzo-strada
56,400,2,52,1,6,pozzo-strada
57,550,2,65,1,3,pozzo-strada
58,960,4,100,2,T,pozzo-strada
59,550,2,65,1,3,pozzo-strada
60,650,3,82,1,5,pozzo-strada
61,1300,4,125,3,R,pozzo-strada
62,700,3,85,1,5,pozzo-strada
63,580,4,65,2,2,pozzo-strada
64,830,4,90,1,4,pozzo-strada
65,479,2,50,1,R,pozzo-strada
66,600,4,90,1,3,pozzo-strada
67,430,2,50,1,7,pozzo-strada
68,429,2,70,1,1,pozzo-strada
69,500,3,60,1,T,pozzo-strada
70,450,2,48,1,5,pozzo-strada
71,470,2,55,1,T,pozzo-strada
72,600,3,77,1,3,pozzo-strada
73,640,3,60,1,T,pozzo-strada
74,520,3,60,1,3,pozzo-strada
75,450,2,45,1,3,pozzo-strada
76,300,2,30,1,R,pozzo-strada
77,450,2,30,1,7,pozzo-strada
78,500,3,75,1,7,pozzo-strada
79,750,3,80,1,,pozzo-strada
80,750,5,125,2,7,pozzo-strada
81,450,3,150,3,1,pozzo-strada
82,450,,30,1,A,pozzo-strada
83,490,2,60,1,4,pozzo-strada
84,500,3,78,1,R,pozzo-strada
85,400,2,69,1,A,pozzo-strada
86,460,3,65,1,1,pozzo-strada
87,320,2,50,1,A,pozzo-strada
88,550,3,82,2,3,pozzo-strada
89,700,3,90,2,,pozzo-strada
90,1065,5,110,2,3,pozzo-strada
91,450,3,65,1,,pozzo-strada
92,460,2,60,1,,pozzo-strada
93,550,2,55,1,2,pozzo-strada
94,650,3,75,1,R,pozzo-strada
95,518,2,73,1,R,pozzo-strada
96,520,3,70,1,,pozzo-strada
97,610,3,80,1,T,pozzo-strada
98,340,2,45,1,4,pozzo-strada
99,390,1,60,1,A,pozzo-strada
100,370,3,60,1,1,pozzo-strada
101,390,1,60,1,2,pozzo-strada
102,500,2,63,1,,pozzo-strada
103,780,3,80,1,R,pozzo-strada
104,600,3,87,1,6,pozzo-strada
105,400,1,40,1,R,pozzo-strada
106,900,4,117,2,5,pozzo-strada
107,390,2,47,,,pozzo-strada
108,440,3,68,1,2,pozzo-strada
109,450,2,41,1,2,pozzo-strada
110,460,2,65,1,1,pozzo-strada
111,560,3,75,1,,pozzo-strada
112,450,2,67,1,2,pozzo-strada
113,370,2,50,1,A,pozzo-strada
114,300,5+,130,2,,pozzo-strada
115,500,3,80,1,5,pozzo-strada
116,1400,3,95,1,A,pozzo-strada
117,500,2,60,1,R,pozzo-strada
118,420,,40,1,2,pozzo-strada
119,420,1,40,1,2,pozzo-strada
120,470,3,80,1,4,pozzo-strada
121,550,1,45,1,9,pozzo-strada
122,390,2,40,1,R,pozzo-strada
123,550,3,55,1,A,pozzo-strada
124,600,3,65,1,3,pozzo-strada
0,500,3,70,1,3,parella
1,750,3,75,1,R,parella
2,420,2,55,1,3,parella
3,560,3,85,1,2,parella
4,450,3,70,1,,parella
5,360,2,53,1,2,parella
6,1050,5,140,1,5,parella
7,550,3,70,1,2,parella
8,500,3,70,1,1,parella
9,500,3,82,1,3,parella
10,575,3,95,1,3,parella
11,360,2,45,1,3,parella
12,500,2,50,1,4,parella
13,480,3,85,1,3,parella
14,360,2,52,1,2,parella
15,380,3,60,1,1,parella
16,750,3,80,1,2,parella
17,484,3,70,1,1,parella
18,560,3,64,1,3,parella
19,569,3,90,1,7,parella
20,500,2,75,1,3,parella
21,450,4,70,2,A,parella
22,400,2,55,1,2,parella
23,500,2,47,1,R,parella
24,550,4,95,1,A,parella
25,560,3,85,1,2,parella
26,700,2,55,1,4,parella
27,450,3,80,1,3,parella
28,360,2,52,1,2,parella
29,490,2,40,1,R,parella
30,400,4,90,1,R,parella
31,650,4,90,1,3,parella
32,450,2,65,1,2,parella
33,400,2,55,1,2,parella
34,400,2,60,1,R,parella
35,750,3,70,1,3,parella
36,450,3,45,1,,parella
37,500,3,90,1,4,parella
38,520,2,45,1,R,parella
39,485,3,80,1,6,parella
40,850,3,90,1,2,parella
41,270,1,28,1,3,parella
42,1500,5+,215,3,2,parella
43,750,5,125,1,6,parella
44,540,1,60,,5,parella
45,450,3,80,1,R,parella
46,900,4,100,2,2,parella
47,480,3,75,1,5,parella
48,357,2,40,1,3,parella
49,500,3,65,1,4,parella
50,625,4,100,,,parella
51,480,2,50,1,,parella
52,400,2,55,1,3,parella
53,560,3,70,1,3,parella
54,500,2,47,1,R,parella
55,850,3,120,1,A,parella
56,550,2,42,1,2,parella
57,400,3,75,1,5,parella
58,400,1,45,1,3,parella
59,430,3,70,1,2,parella
60,430,2,45,1,4,parella
61,400,2,52,1,6,parella
62,350,2,55,1,4,parella
63,650,4,90,2,4,parella
64,375,2,50,1,A,parella
65,600,3,70,1,2,parella
66,400,2,50,1,4,parella
67,380,3,68,1,3,parella
68,460,1,66,,4,parella
69,350,2,45,1,A,parella
70,550,3,80,1,7,parella
71,500,3,80,1,,parella
72,380,,20,,1,parella
73,880,4,93,2,,parella
74,520,3,60,1,3,parella
75,450,2,45,1,3,parella
76,400,1,30,1,R,parella
77,450,1,40,1,4,parella
78,408,3,52,1,,parella
79,600,2,70,1,3,parella
80,500,3,75,1,7,parella
81,650,2,50,1,1,parella
82,720,4,85,,4,parella
83,450,2,55,1,1,parella
84,450,3,150,3,1,parella
85,400,2,50,1,T,parella
86,405,2,50,1,A,parella
87,360,2,50,1,3,parella
88,700,3,70,1,,parella
89,790,2,78,1,5,parella
90,400,2,40,,,parella
91,790,2,78,1,5,parella
92,400,2,60,1,T,parella
93,700,3,90,2,,parella
94,300,1,24,1,T,parella
95,250,2,40,1,T,parella
96,420,2,40,1,5,parella
97,900,4,117,2,5,parella
98,800,3,80,1,2,parella
99,300,1,35,1,A,parella
100,380,3,55,1,3,parella
101,330,2,45,1,3,parella
102,420,2,40,1,R,parella
103,500,3,75,1,1,parella
104,350,2,48,1,2,parella
105,750,5+,180,2,A,parella
106,390,2,58,1,,parella
107,550,1,45,1,9,parella
108,700,3,95,1,6,parella
109,1050,4,150,2,A,parella
110,440,2,50,1,T,parella
111,340,2,50,1,R,parella
112,370,2,45,1,2,parella
113,370,2,52,1,4,parella
114,950,3,97,2,4,parella
115,450,2,55,1,2,parella
116,600,2,50,1,2,parella
117,1500,4,120,2,1,parella
118,700,4,80,2,T,parella
119,1400,5+,250,2,2,parella
120,780,4,90,1,5,parella
121,400,3,56,1,2,parella
122,500,3,60,1,,parella
123,490,4,80,1,7,parella
124,500,2,60,1,1,parella
0,550,3,85,1,4,santa-rita
1,500,3,70,1,2,santa-rita
2,700,4,110,1,A,santa-rita
3,800,5+,147,2,2,santa-rita
4,520,3,70,1,4,santa-rita
5,800,4,110,1,3,santa-rita
6,415,2,55,1,5,santa-rita
7,700,3,80,2,R,santa-rita
8,600,4,100,1,7,santa-rita
9,1200,4,95,2,2,santa-rita
10,540,3,80,1,4,santa-rita
11,1190,3,100,1,6,santa-rita
12,700,4,130,2,1,santa-rita
13,300,1,30,1,1,santa-rita
14,450,3,75,1,4,santa-rita
15,610,4,100,2,A,santa-rita
16,550,3,80,1,3,santa-rita
17,1150,5,150,2,1,santa-rita
18,460,2,60,1,A,santa-rita
19,700,2,50,1,3,santa-rita
20,360,2,35,1,R,santa-rita
21,430,2,50,1,,santa-rita
22,620,3,85,1,1,santa-rita
23,500,2,45,1,1,santa-rita
24,330,2,54,1,5,santa-rita
25,400,3,70,1,R,santa-rita
26,590,3,80,1,2,santa-rita
27,380,2,45,1,R,santa-rita
28,550,4,85,1,2,santa-rita
29,600,4,110,1,1,santa-rita
30,440,2,50,1,R,santa-rita
31,400,2,60,1,A,santa-rita
32,270,3,80,1,,santa-rita
33,430,3,70,1,9,santa-rita
34,400,2,55,1,5,santa-rita
35,950,4,80,1,4,santa-rita
36,700,4,95,2,2,santa-rita
37,550,3,85,1,5,santa-rita
38,530,2,50,1,2,santa-rita
39,320,3,63,1,2,santa-rita
40,1080,4,100,2,5,santa-rita
41,580,4,95,1,2,santa-rita
42,550,4,80,1,R,santa-rita
43,420,2,45,1,1,santa-rita
44,1200,4,95,2,1,santa-rita
45,640,3,76,1,3,santa-rita
46,750,3,90,1,4,santa-rita
47,420,3,80,1,2,santa-rita
48,570,3,90,1,A,santa-rita
49,600,3,84,1,1,santa-rita
50,500,1,50,1,2,santa-rita
51,420,2,35,1,,santa-rita
52,450,2,48,1,2,santa-rita
53,650,4,100,1,7,santa-rita
54,450,2,50,1,5,santa-rita
55,500,2,40,1,2,santa-rita
56,550,3,65,1,3,santa-rita
57,550,3,70,2,3,santa-rita
58,300,2,50,1,,santa-rita
59,537,4,100,1,6,santa-rita
60,350,2,35,1,2,santa-rita
61,395,2,45,1,A,santa-rita
62,395,2,45,1,A,santa-rita
63,420,2,54,1,4,santa-rita
64,850,3,75,1,3,santa-rita
65,390,2,55,1,6,santa-rita
66,430,3,75,1,A,santa-rita
67,440,3,70,1,3,santa-rita
68,490,3,45,1,3,santa-rita
69,380,2,35,1,1,santa-rita
70,600,3,80,1,6,santa-rita
71,600,2,65,1,3,santa-rita
72,185,3,80,1,3,santa-rita
73,380,2,45,1,9,santa-rita
74,700,3,81,1,5,santa-rita
75,450,3,80,1,R,santa-rita
76,310,2,43,1,6,santa-rita
77,210,3,70,1,2,santa-rita
78,1100,3,80,2,T,santa-rita
79,450,1,40,1,1,santa-rita
80,480,1,60,,,santa-rita
81,800,4,120,2,9,santa-rita
82,250,3,75,1,,santa-rita
83,480,2,45,1,3,santa-rita
84,480,1,50,1,3,santa-rita
85,650,3,70,1,6,santa-rita
86,330,2,40,1,4,santa-rita
87,600,3,85,1,2,santa-rita
88,610,2,70,1,1,santa-rita
89,438,3,75,1,2,santa-rita
90,650,2,50,1,1,santa-rita
91,465,3,90,1,2,santa-rita
92,680,3,90,1,1,santa-rita
93,650,4,110,1,2,santa-rita
94,500,3,90,1,4,santa-rita
95,460,3,85,1,7,santa-rita
96,380,3,90,1,2,santa-rita
97,420,3,65,1,A,santa-rita
98,380,2,40,1,R,santa-rita
99,550,3,80,1,5,santa-rita
100,400,2,58,1,2,santa-rita
101,550,3,70,1,4,santa-rita
102,305,5+,175,2,2,santa-rita
103,400,1,55,1,7,santa-rita
104,500,2,50,1,R,santa-rita
105,450,3,78,1,A,santa-rita
106,380,2,58,1,A,santa-rita
107,451,3,75,1,2,santa-rita
108,750,3,65,1,1,santa-rita
109,350,2,55,1,4,santa-rita
110,450,2,54,1,T,santa-rita
111,390,2,50,1,R,santa-rita
112,565,3,75,2,A,santa-rita
113,650,3,90,1,5,santa-rita
114,550,3,65,1,R,santa-rita
115,680,3,100,2,5,santa-rita
116,,2,55,1,3,santa-rita
117,580,3,90,1,7,santa-rita
118,530,3,85,1,R,santa-rita
119,860,5,130,1,A,santa-rita
120,285,3,87,2,A,santa-rita
121,540,4,70,1,4,santa-rita
122,395,2,55,1,2,santa-rita
123,380,2,45,1,R,santa-rita
124,300,1,35,1,,santa-rita
125,1200,5,110,1,1,santa-rita
126,795,5,149,2,6,santa-rita
127,470,2,50,1,3,santa-rita
128,500,2,55,1,9,santa-rita
129,850,5,140,1,,santa-rita
130,387,2,60,1,5,santa-rita
131,500,2,50,1,,santa-rita
132,360,2,60,1,,santa-rita
133,550,3,82,1,5,santa-rita
134,840,4,97,1,6,santa-rita
135,800,2,80,1,5,santa-rita
136,600,3,75,1,1,santa-rita
137,410,2,50,1,A,santa-rita
138,450,2,55,1,1,santa-rita
139,500,2,55,1,3,santa-rita
140,680,4,95,2,6,santa-rita
141,369,2,43,1,2,santa-rita
142,480,2,50,1,5,santa-rita
143,554,3,79,1,R,santa-rita
144,600,2,56,1,5,santa-rita
145,490,2,40,1,A,santa-rita
146,220,1,83,1,8,santa-rita
147,550,3,58,1,2,santa-rita
148,400,2,53,1,5,santa-rita
149,360,2,60,,,santa-rita
150,590,2,60,1,9,santa-rita
151,750,4,90,1,A,santa-rita
152,570,2,60,1,6,santa-rita
153,500,2,58,1,1,santa-rita
154,500,2,52,1,5,santa-rita
155,500,3,79,1,2,santa-rita
156,,3,75,1,6,santa-rita
157,570,3,70,1,2,santa-rita
158,780,4,70,2,A,santa-rita
159,367,2,50,1,4,santa-rita
160,345,5,80,1,R,santa-rita
161,600,3,80,1,3,santa-rita
162,450,2,55,1,1,santa-rita
163,1290,3,100,1,9,santa-rita
164,350,1,35,1,A,santa-rita
165,500,3,75,1,2,santa-rita
166,550,4,90,1,R,santa-rita
167,1000,4,115,1,8,santa-rita
168,800,4,90,1,1,santa-rita
169,325,2,40,1,A,santa-rita
170,700,3,85,1,3,santa-rita
171,850,4,120,2,9,santa-rita
172,610,3,87,1,,santa-rita
173,750,5+,130,2,4,santa-rita
174,700,3,75,1,6,santa-rita
0,280,1,30,1,T,mirafiori-nord
1,280,1,20,1,1,mirafiori-nord
2,590,4,110,1,3,mirafiori-nord
3,400,2,65,1,1,mirafiori-nord
4,600,4,100,1,7,mirafiori-nord
5,400,2,45,1,2,mirafiori-nord
6,775,5,125,2,6,mirafiori-nord
7,600,2,50,1,A,mirafiori-nord
8,560,3,80,,5,mirafiori-nord
9,450,3,60,1,R,mirafiori-nord
10,430,3,70,1,9,mirafiori-nord
11,500,1,55,1,2,mirafiori-nord
12,650,4,100,1,7,mirafiori-nord
13,450,2,45,1,R,mirafiori-nord
14,750,4,110,2,6,mirafiori-nord
15,550,4,100,1,6,mirafiori-nord
16,700,3,75,1,2,mirafiori-nord
17,430,2,60,1,R,mirafiori-nord
18,600,4,80,1,1,mirafiori-nord
19,330,1,41,1,6,mirafiori-nord
20,420,3,65,1,A,mirafiori-nord
21,305,5+,175,2,2,mirafiori-nord
22,450,3,78,1,A,mirafiori-nord
23,380,2,58,1,A,mirafiori-nord
24,1260,4,105,2,5,mirafiori-nord
25,480,3,75,1,1,mirafiori-nord
26,380,2,35,1,4,mirafiori-nord
27,690,3,75,1,A,mirafiori-nord
28,600,2,65,1,4,mirafiori-nord
29,450,2,45,1,4,mirafiori-nord
30,680,5,100,2,A,mirafiori-nord
31,500,2,55,1,4,mirafiori-nord
32,650,1,51,1,1,mirafiori-nord
33,480,2,50,1,5,mirafiori-nord
34,520,2,58,1,7,mirafiori-nord
35,660,2,70,1,4,mirafiori-nord
36,600,2,80,1,1,mirafiori-nord
37,750,3,95,1,4,mirafiori-nord
38,550,3,90,1,6,mirafiori-nord
39,450,2,45,1,,mirafiori-nord
40,660,3,80,1,3,mirafiori-nord
41,250,,20,1,1,mirafiori-nord
42,600,2,50,1,2,mirafiori-nord
43,410,2,50,1,1,mirafiori-nord
44,650,4,100,1,5,mirafiori-nord
45,320,1,36,1,6,mirafiori-nord
46,650,4,80,1,4,mirafiori-nord
47,600,2,65,1,4,mirafiori-nord
48,1000,5+,160,2,4,mirafiori-nord
49,500,2,50,1,R,mirafiori-nord
0,500,3,70,1,3,campidoglio
1,450,2,55,1,4,campidoglio
2,550,3,70,1,A,campidoglio
3,430,2,44,1,T,campidoglio
4,1000,4,100,1,R,campidoglio
5,364,2,40,,,campidoglio
6,550,3,70,1,3,campidoglio
7,440,1,44,1,1,campidoglio
8,800,5,110,1,4,campidoglio
9,520,3,85,1,2,campidoglio
10,450,3,80,1,3,campidoglio
11,360,2,55,1,2,campidoglio
12,388,3,55,1,3,campidoglio
13,550,3,80,1,2,campidoglio
14,550,3,75,1,2,campidoglio
15,750,4,110,1,2,campidoglio
16,700,4,90,1,1,campidoglio
17,430,3,58,1,A,campidoglio
18,400,2,45,1,2,campidoglio
19,450,2,50,,3,campidoglio
20,350,2,40,1,1,campidoglio
21,900,4,110,2,T,campidoglio
22,390,2,48,1,3,campidoglio
23,1000,4,100,3,1,campidoglio
24,550,2,50,1,A,campidoglio
25,450,2,45,1,,campidoglio
26,330,4,150,1,R,campidoglio
27,380,1,30,1,8,campidoglio
28,620,4,100,1,2,campidoglio
29,360,2,40,1,1,campidoglio
30,450,1,40,1,4,campidoglio
31,1500,4,225,2,5,campidoglio
32,500,3,80,1,4,campidoglio
